txid,exploit_chain_height,replay_status,not_replayable_reason,confirmed_height,out_value_rvn,n_in,n_out,from_forged_block,asset,output_addresses
4d670ee91d35bc1b59feb8d83cf10266a786505f12e779122a0cc3e0e7987d7d,4489070,CONFIRMED,,4491634,995.25124,1,2,False,,RN45UETXDyMJ6fRtTjza2p8uNL1DymuQph
2a7655c4a6d91b507fd52375a6c0ba511056340d3cdde60963f96e1d5b580a79,4489071,CONFIRMED,,4491634,995.24848,1,2,False,,RBv78EFtyNkJF6qsz53ugemsQpvoqqrnVH
b0285531a1fd921624c1485b9b7c84aa7550a23755bf234ff6f80e387d729275,4489071,CONFIRMED,,4491634,995.24572,1,2,False,,RSUUmvJQJ5GXtocfL1HPhcbKMgC1GcKHKZ
c0d6f126aec5e45077d329948dd6aea027d324983a7f1006dcdf4af1078a6e49,4489072,NOT_REPLAYABLE,depends-on-unreplayable-parent,,10.48196156,1,1,False,,RTawp15doJEMFahJrdLe4aoKGMh3J7s5ZM
4f4d33d504c7190e6faf7235128a7c7e6bba479a62f67548aea8f8e5949f9487,4489072,NOT_REPLAYABLE,depends-on-unreplayable-parent,,12.4186491,1,1,False,,RJx5MuBSjAPDvrCtHW4HdUBkwDTeREPq2f
7a6783ee26d1c51616be24122ba6b97c170dfdd9a1e706cd3957754a5c3158f8,4489072,NOT_REPLAYABLE,depends-on-unreplayable-parent,,12.4990866,1,1,False,,RP5JqsHFxHquX6RKNowigxzKeUX4XkUDLz
3b115286924aac5d030c5dcd03eb286fe6b18b47f2a3751fde19796b299e0297,4489072,NOT_REPLAYABLE,depends-on-unreplayable-parent,,391.83407302,21,1,False,,RM3UvGttUMBGwpNswBLhXCapUeLQUWPcsH
51a003fffb098db3d9ddb97ad82dc85df339fcd2ccc5f66fe623becff79f004d,4489072,NOT_REPLAYABLE,depends-on-unreplayable-parent,,10.65875331,1,1,False,,RKnTN7BUuunLAP7gySq3UNm94wBU3rLA6a
c1b33b622a03b3f41934cb2903bbea4b07261e53a8ecc5080b12722b44506a72,4489072,NOT_REPLAYABLE,depends-on-unreplayable-parent,,1203.52807123,1,5,False,,RDLBJT5S6dmuoPg26caEcimbQPKfoyG6cc|r8uviCVdAYtVjfynsbsdUcTP6K5229xLAS|RHuVkjrc1PnygbSwfnpXvXqFzvBAZmi6SR|RCCS4VSP48sJ1tsfUU7PHzKPTJgafGFmNA|RCSvn2xQHjTVTpEWhf2MhBuMkZaTeuM5qw
46c9da131b758fbccbeeb97bd43580422b6eeca2f8c45d37bf7523603e7d08f9,4489072,CONFIRMED,,4491634,340.64634347,2,2,False,,RTAMhn8Tddxjz323ZazkYFjASSYp5ibtRk|RX1r2eyM1UW7y2xHcrTejDfyCUk1yBmz4i
027c761c7691efe219aa47adae4a544e09a251adee08293a2deb9ada5ed0f269,4489072,CONFIRMED,,4491634,995.24296,1,2,False,,RAgGkXhkC8C6AFb9CbZbNu3PkqYrBUcSFq
76b7d31a98e90ef67e53f61eb82cfd5c9405c9b09de105b8870fd017bc305288,4489072,CONFIRMED,,4491634,995.2402,1,2,False,,RBEi3od1NaZYNK1T5rw3NHyF2fZbyouBxk
32e6038577943f39122aa7efef7c5bf60035b3ceb266f32a7ed3c21f08212727,4489072,CONFIRMED,,4491634,995.23744,1,2,False,,RMBC7F3orukD2SE1GWRJEiBNetCjHKbh5A
619394a9048e4e4217e9a6c3b43b3a528a8a9ffd99960181b9afdb87b50a0a79,4489076,CONFIRMED,,4491624,1217.14373726,1,2,False,,RBasdyNy9xc8XRMujQdKDqT6YFsz1YePhY|RQ5KWThByZmDqjbqQKoAJExdEXw7Z5ra3N
19a8b2b416f4f53553d79598b9844bfd5e1ac34a5b9f37c3d16c37c9200535b5,4489076,NOT_REPLAYABLE,depends-on-unreplayable-parent,,12.50300425,1,1,False,,RMKd7jAm9y682pLc6QiHSUFTxZReSRKZfe
bbc5cde2f0eae7e35907ff5a7566a8ff63c81620e00fd6fb7d5aad153a5e3c05,4489076,NOT_REPLAYABLE,depends-on-unreplayable-parent,,10.28787924,1,1,False,,RMKd7jAm9y682pLc6QiHSUFTxZReSRKZfe
18994fe75b4df308f86af01dd4985c5751972906f70b39a7eae4d072d7aa0ddf,4489076,CONFIRMED,,4491634,995.23468,1,2,False,,RJCvqhg9zmqZiarjvnAALnUUBdZJZSxXgy
dca40267026dbc9a945a11775b9d040fb1b83c0d8e769f4106bbc1c6315a9682,4489077,CONFIRMED,,4491622,95.75179718,1,2,False,,RRT3v8uKazr662SdurzZdt5oe7MzvLDqsi
a3b0fcc305485c9a63170b4012dd12c6742bb1c1fb1b7fb2e170d9fbe9fd20d7,4489077,CONFIRMED,,4491634,995.23192,1,2,False,,RMdQ4mTb4ykREqxA4EAbcC5QiFbuQRLxkM
cf802fc60c79c8f5564cef0786779ad0b86293ad6598c5e9d48248762fa36b22,4489079,NOT_REPLAYABLE,orphaned-coinbase-input,,2499.96576588,2,107,False,,R9HciP7VzteiMW8WLHiiihqUT1RchCBJUF|R9di3bXrJrjUx7g4oa4CGxS6V21E86WYX4|RAsaUHxmVUVq4khBF9V3recg1a328gaD1R|RBAMyQDLDb9nZTxRLoyg3RHjLkxtTTKECq|RBSRgJJ7ck6n4XWbDGKJSW5bTsx6pQeiFn|RBY2286W9n8DgQnx5nRjAunsrwG1WnEhuQ|RJosWpMQb45h1Dq9eTyMHv5ZVyDqQMrv94|RBdprPpXqPyudv9NgutfufE46jPi8toxjU|RBqqXhQt3xjsodrAqMgHo15wNZmuBmgWJc|RBugJAx6J4pK4VkiefJBmM5KueULN7BCJk|RCGKtLnkZ8ZyFHnYSJEZ2JFrwh9hWxJ9nh|RCT17dq6qBPSrFBsbf2tW4Q3qLKTk6jGY9|RCZuZxTxDxiKXfyGt1X3aqBgC1amH7ihFh|RCcZ9Mnq9pKGQQbw8CvjuNh939nhuQHXoK|RCjNQ7eo74QethxdLuHEEk7cPtkS4rxLff|RD1rF7TZZG8rAHxcatCDbrChhUkbPYLXzD|RD2LMDNCkKq5MrRA7WtsLyGnLiB3hAVzrr|RD2SqnxxSAKTj1Y14QQPGwoNCM2Fp6dJpr|RDCzB8Rb8X5ihvD7n7qdvuRcWHTuUBhHT4|RDMqxUtL23zdUawei9msDpsxENAhqYk3cb|RDTEkwYvawnUPqnjtAeD3BTYhmtRxxTAQK|RDcLtBckg4qFuKzpWGgA7C1GwYEw4N6fK3|RDcvAmBcGD91uzR8Fz7eP5rn8X9p427Fdi|RDdcfbJjycjTDLhDWCHpkrxjpW6FbjEAMJ|RDe8UFbRx6SdJ6LHEAZNmeUExaoNLP13fH|RDgdDp2eAEWD7Ee2g1Yh5G65xZYVy6wR22|RDhSsyEDmoqmPZapEWaNua8yw3nZTCcwyP|RDjo8QwuEwEPMuUaYCfn1btuivYDjRchnK|RDwrxesz3eKhUJnrXk8kZd2Ek4u7zH9Cjw|RE3s1HXEoyJWueHXtovMvAnPaJDCQ9LWAQ|REJhw1d8EyfpcJNCCidEA5kAS6UaHek5Pg|REMy1WQuPp6gc2VG2AoANkTuXhkt92T5Ay|RETAMMbmfP7t6xj8N1XnXMNRkg8NQUKJzo|REr4xqw1fSQQLEo1yUtgn9V9e8boRGLCZ6|RF6rQaheUaD5o3eRvRL18Pw9BGrVL8yknX|RF7HfsDk7tKpHv3VVFmfkudqPyHe12TvMQ|RFDsmSQZMMd6juZpZ5eGZib424G8gKhGLn|RFJPJ3faiJcYdWYzqfy8u9znSAp9WEFZHY|RFibAkERQsicJxsK9CgLbUKdHMSyGHXYgN|RFmFLVDSotmGzmnn5c6eUG8aemTdWBN3CD|RG5MdB3wfP7hBK58CSbYrDn1MhiqFJf8NY|RG7DSR6rzSzzRumkHD4vsyfSWoU1icysFa|RGAXfs5Nfmy1dnx4nEStNC7qJ8adbzsNjy|RGNHoBkp7EeycXnnmZHLb3R3HXzDEQiq6K|RGVNoqCyB1SDfSEG5AaZWvdYEvMUrkrut6|RGbmc5wU4cuHcf64sUZwpfYvYf22HVYMFv|RGffRE6Gmr6Wd1da37hMjWz1FGFEpcgMrJ|RGoAjuiiTUJsAHDrRkVNUmemqannzMYcC5|RHSahZLXvpPbshnwLomJD1Pb9t78htGv3w|RHcVWuBDBxz8xdJk7xjBrnomGjGKDGgEPz|RHjy8HujCXH97KsGpKm1VZy2i7iJhE69GK|RHpUNcKCbXAjAodAfudwcQrp8fxerHUDx8|RHrUDHwFi7Skj12eJweXuL2QaA5pjd5Dz1|RJ9rLJJoFMLSd7fx9PQa5t76GaL5ZrA8C8|RJEqdDyvqFDwDdQ9R3Uhks5zapq6HeGFT3|RJwZPrFhRa13SCudKzd7PKcDW4MrZ7pvRy|RKKXZd4Qt2CXC9yfnimSPD9cATpmT3WKUV|RLhXpeUuUD8bJcgpqJGVsbEYsZkCGCAM1m|RMbRXCA4H5PJQmr1ZJKaWmHcrU7Zm3dwVi|RN36hJUJXcws7RLdkPVMYLc2VBByRNYoho|RNNoJ881a5gWgN18dv9wueBtTFPMnUArgK|RNNokDURA2iMVuHUxo7s9Z6EwLRvwnSEWs|RNPaAS71P8fUmg21G6iSwXDmjHCWsNXk3s|RNUuXt4DLzE1fqMid3pPJ7T8LprmQ34ymM|RNgohjY644x4JPwkCpv2jb69pMDArLYKmm|RNj8LUvUUT5FNBvZpas4KVtbF7XXtjEnRQ|RNmnpWT2DVT7J1oRMUtrPfM7az52oJbLpE|RNwMjniW1Pc9VjbS5h93RSvedtx1srnanG|RPAyXxZ5puTrs2SgWVjsS5HM7vZNtuEtF4|RPYAMWYFN6CjTavyxSPqN4SrFFRg9GdiFr|RPhdnsUCteoP9FtxLqTJTqQx5jiMePRqLw|RQGiQYBAQ84c9XjZAr8wWH3U15VzGoLMRo|RQLufZZCPmKYTZEzL3R2t6hXZfzVE3mcZy|RQQi8gqJsQVKinerCRFAwyvk7QpKt6HfBJ|RQaHeGvbkTkGdzsQYHBKYrv31jYFzbPU6t|RQbLEYM4K5SNR6a7vWc8Jk46sBzRggRN9P|RQeM4QEHCxb5Gt1145AvUyatcyhKqCuFop|RQigym8E1BJmy6Z6NH7DBXGirVspm816Ff|RRDt6MmVZmQC72xC5Jz8nK5ffWVHgEhQAX|RRKAQpg1KZjXZeTVNuWFbLQLDXbCpRTaUt|RRPUhjgHuxBJRnNTWJMVhiKT4Goub1y4fC|RRmAL7FBVoqGPSwqWE2gGKZDYTPGKBhcg5|RRuT9kWJCEAB8adEUNDEbpaack3baDWQAf|RS55vkwfVFHk3HDDxJ8YDJ7peGxTmew3yr|RS9oD6aDco9WoWRopvZXedThYHcA1d51Ft|RSFiJi3DquvD7bTPrLhCJCaGS9QJiHe4gA|RSGAqQxJGFY1ubPqGXb7aLwB7DczRVpuyL|RSYrF2UCiQGFyYVkqLVHTE2cTvKyE6ETyq|RSpfEszvAG8zXMN1AbpHnLVJHsNUWZisyf|RStC5oaXDHXfoF9UV5EXnuyrXJwLULvgJG|RSySNn2f6HUZLdNCCCAYtxn4ZQuGg8eN1S|RTcAouzFWsV4rmYccnXyPR24TFNXMny8j9|RTdDHvi141fyQqsS5JDVmEKo9G2k6s81Qb|RUhxBKzst3FfsR1CFeavkHY9Rohw5gGJ9i|RUkHvNW3DfV3Le5v9K4HgqZgCwaALBiCMw|RVBDVdQqcu2DSUhWFDGpbs9uuhuxXoKNmM|RVzvHLXu9Z7jDZCisZdED9ffdvD8LZ757c|RWETYMjzE2E5idLffnGWUSq5nhGsFyQSGR|RWVhHjxRknwSzsmJjRD28UdkyMmkWuDc2u|RWySqvc53H8toNR7fqu9w6HNAjnXtW72tk|RXjbtXZNKWi4WZ2PtvK6kmAXRWjMS5cPaR|RXtsHcu6cu4CigeSsvsVKEAd1CBu7WkD1X|RYDKTN96AUHJ7tu7AVJbaaWPcRCGcPoNL6|RYQJZ5eQhW6btmBsxZ193MgD8AVD99yYBw|RYYTDytutaM3fqiU3MiNdZ5JY62BJzjqzC|rPAnpBKN8wQt37PWi1sv4X8V84zdfUL2Ug|rQfBAfWFLS9GgK9KUbGuReYXVmDJoeYcRG
3dcebbdac88fe5994b9d61e8bc4ab1c77dbaa2b7acee7650b58b6058d22247e7,4489079,CONFIRMED,,4491634,995.22916,1,2,False,,RSNwd398v1P3RsRnprcoGdcaj817Fi9njD
d34d7112eb8395917cd1eb7ecc3e364b0f022bd86f338062bceef62aea003d1b,4489079,CONFIRMED,,4491634,995.2264,1,2,False,,RC6VZkbSsLT8K2R7kDX9QTcjgBdJL35Mzj
2ba265e33e2fd87847811ccfe425658fc2975459ed1371ce555b31f1bdbb7086,4489080,CONFIRMED,,4491634,340.64256999,2,2,False,,RX1r2eyM1UW7y2xHcrTejDfyCUk1yBmz4i|RDz1RBqmTnfME5nkirwFdZtZ5QDQqshKJN
14050e525c6ab387110673234d6293e2f26828118b9713a650d4122dac4336e7,4489080,CONFIRMED,,4491634,995.22364,1,2,False,,RB9tPDogr6SdcoDVCiaUUMQ4e7m1haPVsv
6c0ca706e62b3025ab2badb9a63283182b04283d4e66f70fea4ce2533e166346,4489082,NOT_REPLAYABLE,depends-on-unreplayable-parent,,89.85405139,8,1,False,,rNE4txZm3VjNpKUFd23nHyuuCKNmdzem9k
52eadf37305bb05691dd4918a7193d18f25fc042749de5f120321781b0a302d8,4489082,NOT_REPLAYABLE,depends-on-unreplayable-parent,,8484.17016722,3,1,False,,RMKd7jAm9y682pLc6QiHSUFTxZReSRKZfe
f34fa7f7d39f664f6371a4b3f03f8b8e9ac8a301168868bb4c355518711579cb,4489083,NOT_REPLAYABLE,depends-on-unreplayable-parent,,35.3437939,3,1,False,,rNE4txZm3VjNpKUFd23nHyuuCKNmdzem9k
f4d19fc6eb7dd99e40e5a34c0c9aca5b4847d59ccdae22d6699f7cbb2b1e52aa,4489084,CONFIRMED,,4491634,995.22088,1,2,False,,RJ5E7QLG6thm8MbCiiuffazD6o1MkgyrBP
06332ee981e112d98c8be12ce304f2bd2bc99804148abca7a93d662daf6ef3f5,4489084,CONFIRMED,,4491634,995.21812,1,2,False,,RJVtELN42rvA2Zv6o55XJHzfHcEbK53dQ4
a5d1312f451af7871d8f95b64d10eba1de1dd8938e6fd2c03d663fdfac2af9b8,4489085,CONFIRMED,,4491624,1193.19729435,1,2,False,,RXCHvUqBDhVyDriFa7CiJvTQCr3Jz43ST9|RNnGqG97nqRSugwJw8s1dUVWv6tkWX492B
32a16ffe241ba1817a673394a68676265a2167d860ede11d08e1ede8391adc27,4489088,CONFIRMED,,4491622,248.67453623,1,1,False,,RMKd7jAm9y682pLc6QiHSUFTxZReSRKZfe
b8c1862803bcbb221221c032bbb42b909688047c2c9519afdc2f3d10e187217a,4489088,NOT_REPLAYABLE,depends-on-unreplayable-parent,,11.69862923,1,1,False,,RMKd7jAm9y682pLc6QiHSUFTxZReSRKZfe
791f8809421f19750d9ffdb81928b5e5a88f0d08a51dc97214a5eb79d17a8d8c,4489088,NOT_REPLAYABLE,depends-on-unreplayable-parent,,11.11081673,1,1,False,,RMKd7jAm9y682pLc6QiHSUFTxZReSRKZfe
c29a35d64280bc9f27c119539d853a189621907c8d2cb37c0afa74a2b70c3106,4489088,CONFIRMED,,4491634,995.21536,1,2,False,,RNHoP6zDGenzmKo8yVULLtE21PxTKq35ge
fe068d42bb32d3bfad08735d95e21edbd9c6b23a12aca94e2b468d9329e278c5,4489088,CONFIRMED,,4491634,995.2126,1,2,False,,RTcSXFYocZmDssVgWycB7FRnwyDfdtZvih
29b8ea401715b8100b6d07a906f2f6a4d063dd0d2d1dafb471ab6e257fc20f8f,4489091,CONFIRMED,,4491622,20.3316698,1,1,False,,RTawp15doJEMFahJrdLe4aoKGMh3J7s5ZM
395784a8b6d6812596bd19229842798c0f36bc050a229f24db2b4bbb52e232ea,4489091,NOT_REPLAYABLE,depends-on-unreplayable-parent,,10.20352405,1,1,False,,RJx5MuBSjAPDvrCtHW4HdUBkwDTeREPq2f
568565ea6090b7b3434f03ca3cf6a7fdf073741235f110d21aa1d56cdf0fc700,4489091,NOT_REPLAYABLE,depends-on-unreplayable-parent,,105.65692625,8,1,False,,rNE4txZm3VjNpKUFd23nHyuuCKNmdzem9k
151614fda05f342c4574d3032c6fbc171d5e8b5c10d299bdc1f1763aa3d9f480,4489091,NOT_REPLAYABLE,depends-on-unreplayable-parent,,100.32150487,1,2,False,,RRT3v8uKazr662SdurzZdt5oe7MzvLDqsi
cd7a253d395e711e54ec27db16d9abba9ddef58ca985808632c74ce33a2cec5d,4489091,NOT_REPLAYABLE,depends-on-unreplayable-parent,,10.32431737,1,2,False,,RRT3v8uKazr662SdurzZdt5oe7MzvLDqsi
1953cd640b5b5f28b2c32e690f9a44934527a48d88dffa59e1af4f55b3315b95,4489091,NOT_REPLAYABLE,depends-on-unreplayable-parent,,10.72650489,1,2,False,,RRT3v8uKazr662SdurzZdt5oe7MzvLDqsi
6384beeb0a7da0438e908e1a42e52262c1d64ae332bf842a78b396f02edd47e5,4489091,NOT_REPLAYABLE,depends-on-unreplayable-parent,,10.12012988,1,2,False,,RRT3v8uKazr662SdurzZdt5oe7MzvLDqsi
8f7ae8b9568c7b0937b34699276399e083df2ae9e4c9ae227f44d5abf24bba30,4489091,CONFIRMED,,4491634,995.20984,1,2,False,,R9r6yYqMGJDejjy2Zut4fx9P6t32KRqKKp
f63d15b62b0aea76b594987df667e3e1a438054ff2c2385d102e4e4bcede1c80,4489091,CONFIRMED,,4491634,995.20708,1,2,False,,RRBU9ijAZwWPT1sKR2n713E3F18MnrVttZ
cc64da462ae762c7ace31e158cbbc75def273e2f11ae4eaa3dae7d2dd29f86b5,4489091,CONFIRMED,,4491634,995.20432,1,2,False,,RWEYuZjmH4MX1bXQKt3uyqDimVgTpV5fxB
07b4273db50c25e1b8fea6d5865032c864973a2f6e65784bcef8a8522b7a9082,4489092,NOT_REPLAYABLE,depends-on-unreplayable-parent,,23.86251182,3,1,False,,rNE4txZm3VjNpKUFd23nHyuuCKNmdzem9k
69e908591ea9edac64d0180479d134da25db3059dea04989c8c16ebe229538a2,4489092,NOT_REPLAYABLE,depends-on-unreplayable-parent,,121375.20162487,100,1,False,,RCTRdNB2enZSiMb86PFESgRWwcEWQV8hqg
e0d7eabcdbf7a7c2ae130da949bd2f873bb9ee067e7bf43507d8ac46f5d4410f,4489092,NOT_REPLAYABLE,depends-on-unreplayable-parent,,8755.64748231,4,1,False,,RMKd7jAm9y682pLc6QiHSUFTxZReSRKZfe
b827453514048187b14f21b44d5dffcfad4cd5e578af464fdeced8752cf0a625,4489092,NOT_REPLAYABLE,orphaned-coinbase-input,,3016.41815408,4,95,False,,R9QDRNLAiCMgRgS4i2fSMQhACTGYui57pc|R9di3bXrJrjUx7g4oa4CGxS6V21E86WYX4|R9fCnNPubt6bXaEpkQBUq3iSRsTTpmVCF2|RFqLJcB7cjoQrRAv4F6FhYJVYQU3TwqJAa|RAjUR2cfMFaaz2yFtRPMMbhSW48DzZXkQ6|RApeKYVXErMzQnvtLreV4BkepNXhZwcYhz|RAzemLdbDjgsAYDdnBYhDK5robFFQNnKCs|RBYoK7WqFF7pVo7wNncWVpoceEaaUt76v9|RBsGuBBmjy723fN3gwvREYBcLBaFDbAC5H|RBvxp1rN8E3NAshXwEVgGXWzfEuewt9y9C|RC3AnRnWQrLrMn4UxjKgXDZKV4Rc78zfux|RCMDEHYYkpZPMEe7rmhu5TKQn4jcgJ7oVJ|RCyEMpVYqsZtS5Z2XHThBJrVmscsr1C6iC|RD2CxLxohT2CkZcu2FEKbHpKzpvUr7mCAk|RDP1R9NvzPN6w21W4pdBgzrM44pZwvwRe6|RDSoSzt4BYkHBf93q9e46p4io2hz1qjnNo|RDdcfbJjycjTDLhDWCHpkrxjpW6FbjEAMJ|RDe8UFbRx6SdJ6LHEAZNmeUExaoNLP13fH|RDjo8QwuEwEPMuUaYCfn1btuivYDjRchnK|RDm9YnHrrWtBDDEaowsNZxiJCykS2HKwbK|RDr4moAoX9gx5EMtmaEE2HzLnDaFYQvB3W|RDvnETW9MDiL1FC5gVsEZChAPQqBPaSdsL|REDdHmRDFat4frV3pZednDMf3vVRM6iRdP|REKHGrLc4AZdRKqvztKFuqpBXQyJjifXgU|REXQXwi1AaU63Qc1vqobt9rsGpxE1WaUzK|REqr4p78nVrJfy8Vqnm2MGjMjxELSuuqJb|REtgz5JEJiTQk1XLrSH4Hq5NJpNf7jZ6tb|RExE2WMg7mx4vs3XGbVaz34a1pQzCPATkr|REyzc5tyDdeni766AswxUsoqEBbFxSVTAn|RF9nGyzZRBsttmC195o19m8KWYALxgezaq|RFp9f43pUfCoH9VLXQo94dy4Zp7xa3CBh3|RG15i23X9q1qqLuewx6YXgqPuMzFjvaTMM|RGWKwsZRmpHq4DjAPE54QV8ErDezTF6XzA|RH2swPipTDBBNxEBdzWuNa4roBu6kFzoTz|RH53y4D72jzRYw5SS67BzvdL8UZeGGpJSZ|RH9GZyx4hSX4wucHizndnWrXo8K4sMCkfX|RHNsBJ82TjVQXtVVhTXBBnKRctebsKSddQ|RHphq2tpPGrptYiq9Zbr8wFahSuhK5Tazb|RJWTJDfE2hqEm1QAmBtsD3ra3HdzRt7UxH|RJmL3RfTkNkaeyxG45y7JAcT4En4DPvE8W|RJsNrQHWjxpzueTgXAFnwCtL1cJCg35Uip|RJvByjm85to5MpcwyW6i3mhJHVaNW4t1ig|RKGYM7TgyVEuX5ay7knMnWCXpe5WHpzSiP|RKHDisij63PXDE3FwtU1dbKrg4RsU353nS|RKZWDp8Uk6Crh5x3KnESHezgCkMNu4xCFF|RKdn4ShnM87j5TkNtS8TAbGUs3yfgWVqPZ|RKkuTSwvayxN2HPzv1JD4riZUkbDqTxjJC|RLLEjUbpQ9dwwGn5tt5eFEBpjJEpWxyqwn|RLMVKnvFtNJ1PB1gzrAe88tFmEPQjZXjed|RLXJGqCpUugPSLCkFnH9merEPoqRzEXH3m|RLhXpeUuUD8bJcgpqJGVsbEYsZkCGCAM1m|RM34qtGkkW9Er4hT9XyuEiC2YKBGYQt8H6|RMcQNPFRXMRosAU6T8NNGduBiKaxCdpEMV|RMt256aaMcXgAZPV7pTLN6pPwFZ15dCPvw|RNGywWrsjxxi2LeGjNMF6z52xJzXpLZzEU|RNJHjhj3Bp4DaatkUkCaCHxXpqsMsdVVnS|RNUuXt4DLzE1fqMid3pPJ7T8LprmQ34ymM|RNc5UALaS1vN9E2CGvELzzRDZToqYs4aan|RNfNiDC84y9muCRsUa76YXe98NWHLY6zRZ|RNmnJH4QPuJoFvraudH7q4qEzRUQsmNFaL|RNwMjniW1Pc9VjbS5h93RSvedtx1srnanG|RP3qAE63VN72uF6KcETAQaXXkQFgUsLbHX|RPKFrzgaPawa7eatQKbKdLV6TmUr86MLHU|RPbteHGDWK1jGrjUMUx2Q97zDDHjvv4VWm|RQ8BxNjPnxXAiRjTnaDfRF1vgfyqRWE3qn|RQLufZZCPmKYTZEzL3R2t6hXZfzVE3mcZy|RQMfwrJMe6d2EbPZHNrUKh1P74edZkLmrA|RQdYsEMJ1ZhhigSGY5j8LbR68HiWcwdn9o|RQdZW3asYdUNRmk23WE42d58x6S3qPsoVi|RQigym8E1BJmy6Z6NH7DBXGirVspm816Ff|RQitbYw4gSRYtRi3wm5stNYZ9Hk1SDTYTL|RRRQUNHDC1mFEursAJz52VX5J1zousuq1Z|RRRhQJAQScpg93mJ6PpmYsQXZYRpjRTr3C|RS4EyLdNx5ggwArpfRd21yqJkQM5B8Mj6d|RSAFk43HzPXZgN4hadfoKgVqFZUkoFAn3p|RSCJe65BXifsqBkXze8LjHXyQ9pEpXMXXp|RSNWyefUVqXedqkYUDPPBbJpi9nW9wfNwn|RSX4KJvrHUxHFqqzFNd6s6j4HcaKrSEZFi|RSpfEszvAG8zXMN1AbpHnLVJHsNUWZisyf|RSrfbE64GwMqctxFWTfYCJkQZPp82hvg5t|RSsfVVXrzAsEA3nLfHEW3LzWGX43U9h4D2|RTpfKyvPSpBnCs3TzSqddZFdRa4wZTSfkQ|RUJUUke8TVFVf7wtQ2yEvqJSKvULvJbRHw|RVYdRYgknv53R8sYXaGJ8Vncy49FumsEdB|RWXGdsBdgYydEYtkZy1Vkv88EgJfya8tHv|RWng1GDW75YcjR85nN5eQqc3JYRkzDmsSE|RWsnZZ78siqMamyjXKt9vjX8bH2EngFAqo|RXFnxUuDmh2hZ18YiDWcmHTKNuw15AYutq|RXXMPvMnECNjr5YDJKULKTH4SmqknRn1qj|RXtmizofSFRgkrARB5EwQnp1Dp1x4FwGHT|RYTtc4Z3jNWJ2pRE9d9K85xm2KwfMYffAE|RYcFspEa3MseYEZYgjocBcc143wQicEYd2|rCJmNEqovj8nDw7FFNURkHY2cf21dEiKJa|rJ3AiQHTnxdwQrfft7jrYQ31PUiY9gPgY1|rPAnpBKN8wQt37PWi1sv4X8V84zdfUL2Ug
6d601de8006ed5692911414ea654417458fde0fe70ae5a631018a28a5cb3a5dd,4489093,CONFIRMED,,4491634,340.63879661,2,2,True,,RJQLnZss21JDUKGEQQGJSkXExu523diJe3|RX1r2eyM1UW7y2xHcrTejDfyCUk1yBmz4i
4e614347ec2fc9b26a8cc7760d8b12eb7bdf47dfd22aaa896d426492bf151786,4489093,CONFIRMED,,4491634,995.20156,1,2,True,,RRXHYCRg791xkkRA1i2xfcrcvfaXJkyioX
ba925e19d0528df4de6f30f2e9e911aef88238d36bf5eb6c3e3af8d043bfa6c3,4489093,CONFIRMED,,4491634,995.1988,1,2,True,,RTuGG9SMGFcPLLX98pJWvgtSfi6B2oKR7b
e9b73f665af80b4715faf064270abd86116b1ebbc2301268360b573ecce9c6b1,4489099,CONFIRMED,,4491634,995.19604,1,2,False,,REEmccMbMiiJHAEJ1uXE649RaEXKLx9FNZ
3c61b05965dad58948d5f28874f642e25adb7a4c6b035ebcf12ee459eb7497f5,4489099,CONFIRMED,,4491634,995.19328,1,2,False,,RGE6zR821SxSpfVUSvWbriYM7DryDnWsqY
2ed0294018e7c36fed393b87d19fc65e0d16fb8deb2d98701845ce8fa03e97ba,4489099,CONFIRMED,,4491634,995.19052,1,2,False,,RRys5RXQxPhuXARkZ3FSBgPg2FxrHcg3k8
c0c62f0004f4b16004eddb1468a7f000dcbac763f8eb91de139192b22dce7eeb,4489102,CONFIRMED,,4491634,995.18776,1,2,False,,RKz829iNbE7Fb2oTQXMvZep5knVwh13zUD
0bdfd096fbf5f34a78138b7f350f5a92ee4e9dba07af2c212d97a9d64fc63619,4489106,CONFIRMED,,4491622,98.488657,1,1,False,,RFFkTBhahhqHJVTjG9qwot6ZSxE89v9NSn
df4dd890dfa691675c7c9c2f9455813de63436f30a1c9187b6de2acfbb1c90f6,4489106,NOT_REPLAYABLE,depends-on-unreplayable-parent,,1061.5905315,3,1,False,,rNE4txZm3VjNpKUFd23nHyuuCKNmdzem9k
